Rolls,Payoff
5793,0
5794,0
5795,45
5796,47
5797,19
5798,0
5799,7
5800,188
5801,23
5802,31
5803,122
5804,101
5805,51
5806,66
5807,21
5808,105
5809,2
5810,176
5811,10
5812,0
5813,8
5814,0
5815,30
5816,27
5817,50
5818,24
5819,2
5820,51
5821,14
5822,40
5823,119
5824,0
5825,8
5826,11
5827,143
5828,20
5829,6
5830,86
5831,18
5832,83
5833,80
5834,13
5835,115
5836,15
5837,8
5838,35
5839,50
5840,28
5841,566
5842,23
5843,151
5844,0
5845,70
5846,3
5847,35
5848,8
5849,27
5850,94
5851,21
5852,10
5853,18
5854,495
5855,38
5856,31
5857,3
5858,0
5859,32
5860,7
5861,11
5862,0
5863,6
5864,15
5865,0
5866,109
5867,6
5868,43
5869,5
5870,12
5871,14
5872,48
5873,119
5874,117
5875,0
5876,18
5877,162
5878,72
5879,6
5880,50
5881,3
5882,56
5883,228
5884,0
5885,23
5886,0
5887,535
5888,112
5889,32
5890,24
5891,28
5892,8
5893,0
5894,232
5895,85
5896,17
5897,3
5898,77
5899,14
5900,17
5901,0
5902,168
5903,30
5904,151
5905,3
5906,18
5907,23
5908,6
5909,131
5910,5
5911,17
5912,10
5913,61
5914,18
5915,8
5916,44
5917,46
5918,0
5919,0
5920,11
5921,8
5922,5
5923,54
5924,69
5925,48
5926,20
5927,311
5928,6
5929,14
5930,0
5931,28
5932,0
5933,37
5934,0
5935,2
5936,15
5937,43
5938,0
5939,42
5940,24
5941,0
5942,107
5943,32
5944,29
5945,136
5946,6
5947,59
5948,23
5949,32
5950,33
5951,51
5952,32
5953,0
5954,6
5955,0
5956,133
5957,97
5958,20
5959,12
5960,0
5961,0
5962,98
5963,5
5964,272
5965,20
5966,85
5967,172
5968,32
5969,32
5970,149
5971,11
5972,12
5973,88
5974,41
5975,24
5976,15
5977,67
5978,85
5979,114
5980,23
5981,46
5982,7
5983,12
5984,143
5985,6
5986,13
5987,99
5988,59
5989,0
5990,0
5991,5
5992,30
5993,31
5994,31
5995,12
5996,22
5997,150
5998,11
5999,17
6000,5
6001,67
6002,6
6003,0
6004,0
6005,3
6006,0
6007,41
6008,11
6009,12
6010,8
6011,45
6012,24
6013,38
6014,260
6015,24
6016,142
6017,424
6018,3
6019,7
6020,154
6021,21
6022,17
6023,38
6024,0
6025,59
6026,6
6027,28
6028,29
6029,3
6030,13
6031,69
6032,164
6033,28
6034,510
6035,23
6036,2
6037,15
6038,13
6039,34
6040,56
6041,8
6042,52
6043,8
6044,73
6045,68
6046,15
6047,26
6048,3
6049,26
6050,22
6051,92
6052,43
6053,45
6054,57
6055,166
6056,0
6057,29
6058,344
6059,147
6060,65
6061,0
6062,130
6063,63
6064,27
6065,83
6066,7
6067,6
6068,68
6069,104
6070,86
6071,39
6072,24
6073,72
6074,0
6075,11
6076,33
6077,33
6078,0
6079,11
6080,0
6081,204
6082,22
6083,50
6084,8
6085,17
6086,19
6087,94
6088,241
6089,53
6090,5
6091,0
6092,98
6093,14
6094,3
6095,6
6096,0
6097,12
6098,0
6099,8
6100,6
6101,69
6102,93
6103,178
6104,2
6105,17
6106,7
6107,74
6108,43
6109,12
6110,5
6111,52
6112,0
6113,91
6114,78
6115,74
6116,0
6117,20
6118,34
6119,42
6120,41
6121,102
6122,0
6123,41
6124,31
6125,3
6126,20
6127,21
6128,420
6129,77
6130,5
6131,111
6132,0
6133,5
6134,2
6135,94
6136,0
6137,18
6138,50
6139,14
6140,0
6141,123
6142,10
6143,18
6144,37
6145,28
6146,12
6147,0
6148,13
6149,0
6150,102
6151,229
6152,23
6153,6
6154,22
6155,7
6156,12
6157,522
6158,3
6159,45
6160,0
6161,347
6162,15
6163,31
6164,0
6165,18
6166,0
6167,14
6168,61
6169,320
6170,20
6171,70
6172,39
6173,35
6174,0
6175,243
6176,8
6177,31
6178,32
6179,2
6180,20
6181,6
6182,26
6183,10
6184,24
6185,8
6186,20
6187,3
6188,0
6189,8
6190,14
6191,6
6192,11
6193,8
6194,3
6195,30
6196,74
6197,229
6198,12
6199,73
6200,28
6201,20
6202,140
6203,6
6204,5
6205,58
6206,6
6207,115
6208,57
6209,6
6210,13
6211,41
6212,48
6213,77
6214,12
6215,38
6216,98
6217,304
6218,141
6219,76
6220,108
6221,37
6222,0
6223,78
6224,78
6225,20
6226,32
6227,78
6228,31
6229,3
6230,67
6231,5
6232,110
6233,14
6234,139
6235,46
6236,6
6237,66
6238,153
6239,2
6240,0
6241,40
6242,55
6243,134
6244,30
6245,11
6246,55
6247,209
6248,20
6249,107
6250,152
6251,24
6252,46
6253,435
6254,105
6255,0
6256,14
6257,51
6258,0
6259,39
6260,40
6261,105
6262,5
6263,18
6264,157
6265,7
6266,7
6267,162
6268,27
6269,63
6270,70
6271,149
6272,0
6273,0
6274,32
6275,32
6276,12
6277,2
6278,18
6279,2
6280,24
6281,10
6282,24
6283,14
6284,61
6285,6
6286,6
6287,35
6288,0
6289,10
6290,0
6291,17
6292,101
6293,7
6294,17
6295,23
6296,80
6297,0
6298,61
6299,0
6300,52
6301,8
6302,493
6303,18
6304,11
6305,52
6306,0
6307,27
6308,70
6309,23
6310,0
6311,8
6312,126
6313,42
6314,71
6315,52
6316,0
6317,24
6318,127
6319,40
6320,77
6321,94
6322,6
6323,0
6324,68
6325,32
6326,17
6327,23
6328,0
6329,190
6330,12
6331,99
6332,41
6333,71
6334,80
6335,23
6336,5
6337,0
6338,0
6339,55
6340,34
6341,17
6342,21
6343,14
6344,0
6345,6
6346,7
6347,46
6348,0
6349,75
6350,96
6351,6
6352,80
6353,19
6354,31
6355,0
6356,15
6357,128
6358,20
6359,5
6360,120
6361,74
6362,2
6363,5
6364,0
6365,18
6366,34
6367,12
6368,3
6369,94
6370,200
6371,253
6372,2
6373,125
6374,220
6375,5
6376,93
6377,8
6378,40
6379,118
6380,104
6381,77
6382,161
6383,76
6384,17
6385,10
6386,8
6387,8
6388,23
6389,17
6390,5
6391,170
6392,26
6393,115
6394,26
6395,63
6396,5
6397,18
6398,3
6399,10
6400,53
6401,43
6402,33
6403,6
6404,0
6405,8
6406,60
6407,43
6408,14
6409,5
6410,6
6411,26
6412,0
6413,135
6414,30
6415,69
6416,37
6417,41
6418,96
6419,2
6420,145
6421,3
6422,128
6423,1106
6424,0
6425,0
6426,53
6427,0
6428,32
6429,188
6430,2
6431,6
6432,35
6433,0
6434,8
6435,0
6436,13
6437,2
6438,104
6439,14
6440,63
6441,28
6442,0
6443,0
6444,20
6445,0
6446,2
6447,29
6448,31
6449,22
6450,26
6451,19
6452,57
6453,42
6454,5
6455,2
6456,0
6457,140
6458,22
6459,78
6460,56
6461,52
6462,56
6463,26
6464,0
6465,20
6466,43
6467,13
6468,6
6469,34
6470,52
6471,0
6472,0
6473,60
6474,15
6475,127
6476,0
6477,44
6478,162
6479,103
6480,131
6481,20
6482,91
6483,114
6484,60
6485,19
6486,27
6487,30
6488,26
6489,0
6490,463
6491,14
6492,12
6493,113
6494,117
6495,78
6496,37
6497,8
6498,184
6499,351
6500,31
6501,20
6502,18
6503,170
6504,78
6505,110
6506,10
6507,0
6508,18
6509,107
6510,35
6511,0
6512,136
6513,35
6514,18
6515,19
6516,255
6517,10
6518,29
6519,38
6520,75
6521,85
6522,175
6523,3
6524,23
6525,7
6526,0
6527,3
6528,14
6529,48
6530,3
6531,150
6532,167
6533,0
6534,50
6535,43
6536,14
6537,352
6538,45
6539,0
6540,29
6541,50
6542,3
6543,28
6544,37
6545,0
6546,3
6547,15
6548,88
6549,24
6550,21
6551,31
6552,10
6553,20
6554,281
6555,28
6556,58
6557,269
6558,44
6559,78
6560,39
6561,17
6562,10
6563,30
6564,96
6565,27
6566,27
6567,26
6568,48
6569,6
6570,6
6571,137
6572,11
6573,11
6574,14
6575,30
6576,7
6577,104
6578,6
6579,35
6580,35
6581,12
6582,26
6583,6
6584,23
6585,8
6586,23
6587,47
6588,0
6589,22
6590,567
6591,136
6592,33
6593,138
6594,2
6595,155
6596,23
6597,11
6598,0
6599,254
6600,253
6601,26
6602,120
6603,14
6604,41
6605,24
6606,12
6607,24
6608,48
6609,52
6610,62
6611,3
6612,3
6613,75
6614,2
6615,84
6616,47
6617,10
6618,72
6619,23
6620,0
6621,348
6622,145
6623,3
6624,0
6625,3
6626,0
6627,10
6628,30
6629,56
6630,57
6631,596
6632,94
6633,89
6634,7
6635,40
6636,190
6637,115
6638,99
6639,11
6640,12
6641,13
6642,75
6643,6
6644,44
6645,7
6646,24
6647,17
6648,0
6649,24
6650,7
6651,0
6652,115
6653,446
6654,0
6655,2
6656,3
6657,99
6658,0
6659,31
6660,699
6661,89
6662,126
6663,20
6664,176
6665,396
6666,71
6667,11
6668,132
6669,71
6670,32
6671,29
6672,29
6673,76
6674,83
6675,60
6676,26
6677,154
6678,14
6679,112
6680,46
6681,78
6682,137
6683,126
6684,41
6685,11
6686,7
6687,14
6688,143
6689,120
6690,18
6691,5
6692,58
6693,3
6694,0
6695,84
6696,33
6697,45
6698,66
6699,6
6700,23
6701,24
6702,177
6703,23
6704,37
6705,60
6706,0
6707,108
6708,0
6709,32
6710,6
6711,45
6712,177
6713,0
6714,0
6715,114
6716,0
6717,18
6718,68
6719,0
6720,11
6721,168
6722,7
6723,8
6724,15
6725,6
6726,11
6727,28
6728,39
6729,27
6730,17
6731,83
6732,27
6733,359
6734,83
6735,0
6736,215
6737,0
6738,23
6739,108
6740,5
6741,411
6742,57
6743,27
6744,188
6745,40
6746,6
6747,55
6748,12
6749,0
6750,5
6751,0
6752,46
6753,7
6754,0
6755,108
6756,53
6757,0
6758,0
6759,11
6760,56
6761,3
6762,80
6763,24
6764,19
6765,218
6766,29
6767,7
6768,28
6769,6
6770,29
6771,106
6772,0
6773,15
6774,43
6775,2
6776,79
6777,28
6778,151
6779,0
6780,0
6781,128
6782,6
6783,78
6784,79
6785,31
6786,0
6787,2
6788,41
6789,216
6790,0
6791,86
6792,33
6793,20
6794,692
6795,0
6796,30
6797,46
6798,24
6799,84
6800,62
6801,112
6802,23
6803,12
6804,8
6805,13
6806,0
6807,19
6808,106
6809,33
6810,240
6811,24
6812,7
6813,98
6814,17
6815,54
6816,45
6817,27
6818,53
6819,48
6820,5
6821,0
6822,41
6823,66
6824,3
6825,192
6826,11
6827,12
6828,22
6829,56
6830,38
6831,8
6832,10
6833,0
6834,0
6835,0
6836,88
6837,15
6838,202
6839,17
6840,142
6841,0
6842,6
6843,6
6844,32
6845,41
6846,29
6847,135
6848,50
6849,35
6850,28
6851,109
6852,0
6853,13
6854,10
6855,99
6856,139
6857,11
6858,75
6859,45
6860,8
6861,6
6862,0
6863,13
6864,0
6865,8
6866,72
6867,31
6868,45
6869,7
6870,29
6871,21
6872,18
6873,10
6874,3
6875,489
6876,92
6877,0
6878,28
6879,52
6880,0
6881,80
6882,7
6883,85
6884,113
6885,6
6886,94
6887,78
6888,68
6889,14
6890,162
6891,0
6892,194
6893,2
6894,31
6895,69
6896,99
6897,55
6898,12
6899,13
6900,86
6901,156
6902,2
6903,6
6904,6
6905,8
6906,0
6907,14
6908,0
6909,13
6910,2
6911,71
6912,8
6913,0
6914,12
6915,245
6916,0
6917,393
6918,61
6919,26
6920,30
6921,7
6922,75
6923,167
6924,139
6925,15
6926,24
6927,20
6928,153
6929,125
6930,76
6931,115
6932,92
6933,0
6934,24
6935,5
6936,0
6937,98
6938,7
6939,32
6940,11
6941,46
6942,0
6943,23
6944,19
6945,10
6946,120
6947,62
6948,87
6949,39
6950,37
6951,6
6952,336
6953,14
6954,97
6955,13
6956,206
6957,146
6958,306
6959,76
6960,3
6961,22
6962,11
6963,58
6964,7
6965,26
6966,34
6967,2
6968,55
6969,106
6970,0
6971,143
6972,85
6973,3
6974,0
6975,19
6976,65
6977,3
6978,43
6979,3
6980,3
6981,117
6982,59
6983,21
6984,30
6985,15
6986,7
6987,59
6988,379
6989,44
6990,37
6991,27
6992,0
6993,46
6994,22
6995,156
6996,0
6997,63
6998,74
6999,0
7000,19
7001,5
7002,84
7003,3
7004,0
7005,54
7006,8
7007,12
7008,0
7009,48
7010,47
7011,10
7012,28
7013,0
7014,80
7015,0
7016,75
7017,59
7018,41
7019,119
7020,84
7021,72
7022,63
7023,77
7024,30
7025,0
7026,12
7027,80
7028,8
7029,3
7030,0
7031,11
7032,156
7033,20
7034,10
7035,51
7036,15
7037,0
7038,98
7039,78
7040,0
7041,5
7042,13
7043,51
7044,0
7045,98
7046,19
7047,28
7048,24
7049,45
7050,172
7051,28
7052,0
7053,14
7054,73
7055,6
7056,8
7057,58
7058,53
7059,253
7060,41
7061,27
7062,426
7063,6
7064,20
7065,23
7066,26
7067,22
7068,92
7069,186
7070,276
7071,26
7072,223
7073,123
7074,24
7075,6
7076,93
7077,172
7078,316
7079,43
7080,32
7081,77
7082,50
7083,8
7084,0
7085,12
7086,5
7087,27
7088,73
7089,79
7090,48
7091,138
7092,21
7093,10
7094,60
7095,353
7096,13
7097,10
7098,6
7099,77
7100,15
7101,40
7102,55
7103,58
7104,21
7105,71
7106,38
7107,0
7108,0
7109,6
7110,194
7111,3
7112,62
7113,32
7114,54
7115,12
7116,0
7117,8
7118,50
7119,7
7120,160
7121,32
7122,3
7123,12
7124,11
7125,31
7126,20
7127,3
7128,0
7129,314
7130,8
7131,23
7132,28
7133,45
7134,5
7135,48
7136,12
7137,18
7138,46
7139,12
7140,11
7141,171
7142,12
7143,33
7144,22
7145,21
7146,227
7147,13
7148,0
7149,0
7150,0
7151,164
7152,0
7153,0
7154,94
7155,15
7156,11
7157,28
7158,8
7159,29
7160,27
7161,10
7162,2
7163,3
7164,33
7165,54
7166,8
7167,10
7168,15
7169,147
7170,71
7171,8
7172,6
7173,29
7174,0
7175,0
7176,27
7177,449
7178,172
7179,35
7180,51
7181,60
7182,6
7183,45
7184,232
7185,44
7186,0
7187,5
7188,0
7189,117
7190,129
7191,3
7192,45
7193,29
7194,31
7195,31
7196,128
7197,167
7198,26
7199,45
7200,246
7201,14
7202,7
7203,6
7204,26
7205,21
7206,19
7207,85
7208,0
7209,21
7210,52
7211,6
7212,2
7213,67
7214,193
7215,236
7216,248
7217,23
7218,13
7219,23
7220,33
7221,15
7222,0
7223,0
7224,45
7225,74
7226,155
7227,0
7228,20
7229,19
7230,0
7231,244
7232,46
7233,29
7234,26
7235,11
7236,0
7237,0
7238,47
7239,45
7240,0
7241,8
7242,57
7243,0
7244,0
7245,123
7246,63
7247,0
7248,13
7249,17
7250,20
7251,43
7252,21
7253,2
7254,6
7255,7
7256,0
7257,17
7258,0
7259,117
7260,6
7261,7
7262,47
7263,22
7264,24
7265,71
7266,13
7267,183
7268,352
7269,10
7270,118
7271,0
7272,12
7273,14
7274,0
7275,2
7276,20
7277,0
7278,13
7279,2
7280,21
7281,153
7282,62
7283,69
7284,13
7285,21
7286,3
7287,22
7288,130
7289,2
7290,51
7291,171
7292,96
7293,8
7294,0
7295,6
7296,27
7297,47
7298,15
7299,62
7300,608
7301,7
7302,73
7303,11
7304,112
7305,32
7306,165
7307,43
7308,308
7309,21
7310,2
7311,14
7312,8
7313,60
7314,105
7315,10
7316,55
7317,11
7318,140
7319,0
7320,99
7321,17
7322,286
7323,30
7324,29
7325,0
7326,30
7327,114
7328,15
7329,21
7330,62
7331,13
7332,0
7333,17
7334,108
7335,32
7336,55
7337,23
7338,2
7339,3
7340,46
7341,0
7342,6
7343,47
7344,79
7345,18
7346,120
7347,24
7348,7
7349,5
7350,11
7351,11
7352,24
7353,17
7354,0
7355,295
7356,161
7357,5
7358,7
7359,63
7360,234
7361,44
7362,109
7363,120
7364,326
7365,48
7366,96
7367,5
7368,12
7369,37
7370,0
7371,44
7372,48
7373,0
7374,14
7375,3
7376,28
7377,35
7378,10
7379,32
7380,5
7381,12
7382,11
7383,14
7384,139
7385,22
7386,28
7387,62
7388,51
7389,30
7390,0
7391,26
7392,30
7393,14
7394,499
7395,5
7396,27
7397,274
7398,28
7399,31
7400,0
7401,62
7402,3
7403,46
7404,5
7405,34
7406,38
7407,12
7408,13
7409,55
7410,3
7411,0
7412,18
7413,203
7414,0
7415,13
7416,20
7417,45
7418,48
7419,18
7420,0
7421,20
7422,23
7423,22
7424,12
7425,20
7426,15
7427,0
7428,0
7429,12
7430,6
7431,11
7432,27
7433,34
7434,0
7435,164
7436,37
7437,8
7438,11
7439,85
7440,8
7441,3
7442,84
7443,6
7444,0
7445,0
7446,21
7447,27
7448,72
7449,5
7450,47
7451,57
7452,12
7453,0
7454,175
7455,11
7456,0
7457,79
7458,17
7459,78
7460,6
7461,13
7462,213
7463,35
7464,50
7465,18
7466,136
7467,68
7468,0
7469,20
7470,0
7471,46
7472,5
7473,57
7474,18
7475,6
7476,42
7477,14
7478,22
7479,35
7480,122
7481,71
7482,430
7483,5
7484,72
7485,0
7486,37
7487,6
7488,5
7489,22
7490,5
7491,13
7492,5
7493,20
7494,14
7495,20
7496,8
7497,15
7498,43
7499,13
7500,22
7501,68
7502,2
7503,12
7504,7
7505,13
7506,12
7507,95
7508,47
7509,10
7510,40
7511,23
7512,6
7513,24
7514,28
7515,7
7516,51
7517,134
7518,309
7519,0
7520,80
7521,58
7522,0
7523,237
7524,11
7525,95
7526,59
7527,115
7528,6
7529,250
7530,55
7531,59
7532,51
7533,66
7534,39
7535,13
7536,2
7537,7
7538,183
7539,31
7540,15
7541,0
7542,330
7543,0
7544,6
7545,167
7546,35
7547,5
7548,13
7549,68
7550,53
7551,38
7552,0
7553,10
7554,69
7555,6
7556,15
7557,78
7558,115
7559,35
7560,33
7561,142
7562,0
7563,136
7564,38
7565,55
7566,22
7567,5
7568,40
7569,28
7570,110
7571,47
7572,17
7573,5
7574,246
7575,146
7576,7
7577,168
7578,24
7579,14
7580,284
7581,22
7582,47
7583,15
7584,0
7585,0
7586,0
7587,56
7588,5
7589,8
7590,197
7591,27
7592,11
7593,23
7594,18
7595,77
7596,13
7597,282
7598,38
7599,5
7600,30
7601,14
7602,27
7603,10
7604,10
7605,21
7606,164
7607,3
7608,0
7609,3
7610,38
7611,0
7612,0
7613,0
7614,40
7615,5
7616,22
7617,35
7618,17
7619,0
7620,0
7621,2
7622,35
7623,51
7624,7
7625,28
7626,12
7627,8
7628,3
7629,156
7630,6
7631,5
7632,6
7633,165
7634,51
7635,63
7636,157
7637,14
7638,2
7639,75
7640,57
7641,571
7642,0
7643,6
7644,10
7645,28
7646,145
7647,20
7648,19
7649,131
7650,63
7651,14
7652,11
7653,6
7654,140
7655,56
7656,0
7657,5
7658,32
7659,11
7660,0
7661,7
7662,39
7663,53
7664,325
7665,50
7666,11
7667,0
7668,123
7669,17
7670,47
7671,295
7672,45
7673,18
7674,5
7675,90
7676,33
7677,149
7678,6
7679,31
7680,86
7681,18
7682,0
7683,48
7684,0
7685,0
7686,56
7687,14
7688,0
7689,0
7690,22
7691,104
7692,55
7693,97
7694,172
7695,59
7696,73
7697,93
7698,1263
7699,10
7700,70
7701,29
7702,43
7703,111
7704,11
7705,168
7706,12
7707,6
7708,42
7709,31
7710,104
7711,30
7712,2
7713,84
7714,192
7715,26
7716,38
7717,174
7718,61
7719,42
7720,32
7721,85
7722,115
7723,99
7724,3
7725,26
7726,5
7727,0
7728,8
7729,106
7730,0
7731,74
7732,77
7733,97
7734,18
7735,0
7736,12
7737,12
7738,12
7739,2
7740,58
7741,13
7742,26
7743,198
7744,5
7745,11
7746,123
7747,5
7748,0
7749,6
7750,23
7751,148
7752,8
7753,0
7754,0
7755,5
7756,12
7757,75
7758,17
7759,22
7760,14
7761,286
7762,43
7763,101
7764,7
7765,22
7766,114
7767,161
7768,3
7769,32
7770,8
7771,23
7772,26
7773,23
7774,0
7775,93
7776,137
7777,0
7778,19
7779,23
7780,0
7781,15
7782,6
7783,130
7784,0
7785,14
7786,130
7787,18
7788,28
7789,44
7790,7
7791,5
7792,0
7793,38
7794,153
7795,10
7796,47
7797,0
7798,5
7799,159
7800,7
7801,78
7802,183
7803,69
7804,2
7805,5
7806,18
7807,39
7808,51
7809,101
7810,19
7811,46
7812,32
7813,349
7814,184
7815,38
7816,6
7817,73
7818,0
7819,8
7820,0
7821,78
7822,6
7823,5
7824,29
7825,6
7826,180
7827,8
7828,10
7829,119
7830,8
7831,0
7832,6
7833,14
7834,47
7835,13
7836,26
7837,123
7838,0
7839,37
7840,22
7841,80
7842,127
7843,55
7844,7
7845,126
7846,6
7847,7
7848,11
7849,10
7850,57
7851,6
7852,46
7853,0
7854,5
7855,63
7856,27
7857,8
7858,105
7859,0
7860,7
7861,8
7862,156
7863,17
7864,109
7865,86
7866,31
7867,17
7868,465
7869,139
7870,23
7871,245
7872,0
7873,10
7874,429
7875,52
7876,46
7877,92
7878,124
7879,0
7880,2
7881,5
7882,125
7883,6
7884,6
7885,0
7886,26
7887,85
7888,179
7889,0
7890,12
7891,87
7892,6
7893,97
7894,57
7895,72
7896,0
7897,0
7898,0
7899,10
7900,107
7901,5
7902,14
7903,0
7904,101
7905,30
7906,5
7907,63
7908,201
7909,95
7910,18
7911,60
7912,310
7913,18
7914,61
7915,11
7916,374
7917,67
7918,7
7919,302
7920,41
7921,5
7922,257
7923,0
7924,0
7925,145
7926,7
7927,0
7928,8
7929,0
7930,115
7931,308
7932,8
7933,32
7934,59
7935,17
7936,67
7937,26
7938,20
7939,3
7940,333
7941,27
7942,55
7943,11
7944,10
7945,6
7946,34
7947,99
7948,15
7949,3
7950,75
7951,6
7952,5
7953,8
7954,101
7955,120
7956,0
7957,6
7958,8
7959,34
7960,26
7961,5
7962,14
7963,61
7964,77
7965,230
7966,46
7967,108
7968,84
7969,34
7970,43
7971,39
7972,41
7973,55
7974,113
7975,72
7976,383
7977,137
7978,0
7979,91
7980,59
7981,29
7982,0
7983,33
7984,21
7985,12
7986,5
7987,5
7988,70
7989,23
7990,14
7991,22
7992,0
7993,139
7994,17
7995,30
7996,12
7997,19
7998,19
7999,39
8000,24
8001,54
8002,83
8003,0
8004,125
8005,162
8006,0
8007,83
8008,0
8009,3
8010,193
8011,0
8012,71
8013,0
8014,19
8015,3
8016,75
8017,44
8018,0
8019,15
8020,3
8021,37
8022,214
8023,251
8024,61
8025,0
8026,6
8027,23
8028,0
8029,0
8030,217
8031,124
8032,37
8033,14
8034,12
8035,46
8036,30
8037,44
8038,56
8039,228
8040,11
8041,31
8042,526
8043,20
8044,125
8045,94
8046,0
8047,15
8048,0
8049,43
8050,73
8051,5
8052,38
8053,3
8054,416
8055,0
8056,11
8057,65
8058,7
8059,79
8060,8
8061,27
8062,8
8063,20
8064,12
8065,14
8066,45
8067,46
8068,0
8069,3
8070,99
8071,44
8072,11
8073,0
8074,13
8075,13
8076,17
8077,29
8078,14
8079,11
8080,27
8081,53
8082,74
8083,6
8084,45
8085,84
8086,44
8087,0
8088,3
8089,2
8090,21
8091,141
8092,29
8093,78
8094,2
8095,13
8096,24
8097,211
8098,2
8099,0
8100,17
8101,58
8102,27
8103,24
8104,20
8105,41
8106,48
8107,61
8108,71
8109,43
8110,165
8111,71
8112,0
8113,30
8114,23
8115,17
8116,22
8117,21
8118,0
8119,33
8120,10
8121,8
8122,89
8123,23
8124,128
8125,246
8126,188
8127,0
8128,105
8129,41
8130,12
8131,3
8132,6
8133,268
8134,51
8135,15
8136,5
8137,125
8138,0
8139,14
8140,28
8141,6
8142,405
8143,2
8144,8
8145,68
8146,5
8147,7
8148,97
8149,20
8150,33
8151,37
8152,0
8153,5
8154,17
8155,206
8156,125
8157,18
8158,228
8159,5
8160,44
8161,108
8162,31
8163,5
8164,0
8165,56
8166,20
8167,131
8168,160
8169,116
8170,725
8171,13
8172,52
8173,19
8174,115
8175,11
8176,3
8177,34
8178,263
8179,57
8180,2
8181,34
8182,22
8183,0
8184,22
8185,10
8186,44
8187,0
8188,18
8189,2
8190,23
8191,12
8192,7
8193,46
8194,80
8195,0
8196,14
8197,76
8198,101
8199,3
8200,26
8201,122
8202,0
8203,79
8204,30
8205,0
8206,23
8207,6
8208,10
8209,180
8210,21
8211,0
8212,41
8213,42
8214,3
8215,104
8216,63
8217,40
8218,35
8219,2
8220,27
8221,271
8222,6
8223,5
8224,0
8225,27
8226,15
8227,190
8228,31
8229,20
8230,84
8231,264
8232,170
8233,8
8234,6
8235,79
8236,61
8237,7
8238,5
8239,224
8240,252
8241,0
8242,23
8243,8
8244,2
8245,8
8246,0
8247,12
8248,5
8249,10
8250,79
8251,0
8252,0
8253,21
8254,23
8255,5
8256,15
8257,202
8258,13
8259,37
8260,0
8261,420
8262,14
8263,17
8264,5
8265,0
8266,74
8267,204
8268,5
8269,74
8270,0
8271,0
8272,23
8273,26
8274,94
8275,8
8276,47
8277,20
8278,226
8279,2
8280,62
8281,7
8282,22
8283,43
8284,6
8285,29
8286,54
8287,37
8288,14
8289,120
8290,59
8291,45
8292,75
8293,6
8294,26
8295,11
8296,115
8297,0
8298,6
8299,0
8300,66
8301,8
8302,14
8303,50
8304,15
8305,27
8306,34
8307,0
8308,5
8309,10
8310,11
8311,6
8312,244
8313,84
8314,0
8315,5
8316,45
8317,65
8318,23
8319,62
8320,3
8321,75
8322,11
8323,20
8324,0
8325,0
8326,5
8327,80
8328,26
8329,3
8330,224
8331,73
8332,58
8333,3
8334,3
8335,117
8336,22
8337,0
8338,5
8339,2
8340,2
8341,0
8342,22
8343,6
8344,3
8345,50
8346,191
8347,80
8348,0
8349,29
8350,35
8351,0
8352,11
8353,67
8354,178
8355,47
8356,0
8357,83
8358,5
8359,19
8360,94
8361,60
8362,26
8363,3
8364,247
8365,18
8366,13
8367,14
8368,198
8369,57
8370,72
8371,23
8372,0
8373,12
8374,88
8375,7
8376,44
8377,6
8378,48
8379,19
8380,13
8381,87
8382,3
8383,62
8384,2
8385,5
8386,56
8387,15
8388,15
8389,18
8390,41
8391,59
8392,130
8393,86
8394,31
8395,0
8396,19
8397,0
8398,10
8399,74
8400,43
8401,7
8402,42
8403,15
8404,0
8405,48
8406,330
8407,48
8408,11
8409,18
8410,62
8411,18
8412,26
8413,18
8414,60
8415,0
8416,6
8417,13
8418,34
8419,7
8420,0
8421,107
8422,15
8423,13
8424,30
8425,8
8426,0
8427,51
8428,17
8429,19
8430,0
8431,41
8432,0
8433,73
8434,6
8435,29
8436,37
8437,50
8438,57
8439,3
8440,0
8441,15
8442,0
8443,78
8444,60
8445,53
8446,164
8447,6
8448,30
8449,54
8450,3
8451,122
8452,156
8453,24
8454,0
8455,11
8456,155
8457,473
8458,105
8459,28
8460,102
8461,18
8462,23
8463,0
8464,47
8465,8
8466,141
8467,92
8468,15
8469,86
8470,168
8471,0
8472,87
8473,6
8474,8
8475,46
8476,24
8477,19
8478,7
8479,40
8480,197
8481,85
8482,77
8483,7
8484,20
8485,5
8486,105
8487,52
8488,24
8489,0
8490,89
8491,106
8492,0
8493,30
8494,35
8495,24
8496,120
8497,99
8498,3
8499,8
8500,32
8501,3
8502,132
8503,28
8504,5
8505,6
8506,89
8507,20
8508,7
8509,0
8510,291
8511,120
8512,0
8513,242
8514,0
8515,38
8516,44
8517,24
8518,0
8519,6
8520,34
8521,10
8522,51
8523,6
8524,29
8525,14
8526,17
8527,11
8528,31
8529,200
8530,24
8531,39
8532,5
8533,3
8534,0
8535,10
8536,23
8537,92
8538,0
8539,2
8540,50
8541,8
8542,15
8543,47
8544,94
8545,20
8546,199
8547,6
8548,28
8549,7
8550,0
8551,5
8552,83
8553,6
8554,124
8555,77
8556,90
8557,0
8558,70
8559,94
8560,39
8561,45
8562,17
8563,127
8564,43
8565,19
8566,33
8567,50
8568,0
8569,7
8570,189
8571,0
8572,11
8573,21
8574,59
8575,8
8576,20
8577,6
8578,0
8579,12
8580,5
8581,402
8582,117
8583,29
8584,80
8585,29
8586,28
8587,0
8588,11
8589,21
